"Go, Speed, Go!","Speed Racer"
"I don't tell you how to tell me what to do, so don't tell me how to do what you tell me to do.","Futurama: Bender's Big Score"
"Jill? Yes... Sam I think I ought to tell you. I'm afraid she's upped stumps and retired to the pavillion. Thrown in the towel.","Brazil"
"I'm going home and watch Star Trek for a dose of sanity.","The Man from Earth"
"We'll always have our memories. The Colonel's dead. Here we are still enjoying his chicken.","Strange Brew"
"Oh, come on now, Doris. Do I look like a maniac who goes around killing girls?","The Brain That Wouldn't Die"
"I'm so naked in here.","The Amazing Spider-Man 2"
"Put on some Radiohead. I want to do heroin to Radiohead.","Seeking a Friend for the End of the World"
"My life means nothing in the great equation. Beauty such as yours must live on.","Lexx: The Dark Zone Stories"
"Do you see this, Zero? We are victorious! Behold, Guns of the Patriots!","Metal Gear Solid 4: Guns of the Patriots"
"I've had nightmares in my time, but I've never dreamed of anything like this.","20 Million Miles to Earth"
"Why did you think I chose the hardest location to find in the entire galaxy? I came to this island to die.","Star Wars: Episode VIII - The Last Jedi"
"And if they get caught, we throw them under the bus.","Suicide Squad"
"Lenny, I've always considered you the Dutch Elm disease in my family tree.","Superman IV: The Quest for Peace"
"You'll never get away with this, you Martian!","Santa Claus Conquers the Martians"
"It must be a fragile system if it can be brought down by just a few berries.","The Hunger Games: Catching Fire"
"We are gonna lose some paint in here.","Avatar"
"10:28. Results: bullshit.","Pi"
"Stop that ship! Get them!","Star Wars: Episode IV - A New Hope"
"They consider knowledge to be superfluous.","Atlas Shrugged: Part I"
"Guys, I have never had a teacher aim a gun at me!","Super 8"
"We need more medicine!","The Ewok Adventure"
"This? This is ice. This is what happens to water when it gets too cold. This? This is Kent. This is what happens to people when they get too sexually frustrated.","Real Genius"
"Who Am I?","Ngo si seoi"
"It's no use prevaricating about the bush.","The Wrong Trousers"
"Careful. This suit cost more than your education.","The Lost World: Jurassic Park"
"Ah... Vic-tor-ree!","Star Wars: Episode I - The Phantom Menace"
"The BLM man gave me permission to kill anything that represented a danger to my cattle. El lobo, el coyote, and el Graboid.","Tremors 3: Back to Perfection"
"Well, I'll be a Wookiee's uncle.","Star Wars: Knights of the Old Republic"
"Rich Purnell is a steely-eyed missile man!","The Martian"
"I bid you farewell and good luck, morons.","Avengers: Infinity War"
"What, in life, does not deserve celebrating?","Watchmen"
"Hello, Mr. President. Alex, what a suprise. I get to kill two for the price of one!","Dreamscape"
"What's the use in saving life when you see what you do with it?","The Fifth Element"
"There's an old saying: Keep your friends close, keep your enemies closer.","Blade II"
"I love this suit!","Iron Man"
"It's the end of the world.","Until the End of the World"
"Don't misconstrue this. I'm not displaying character. Just temporary insanity.","Outland"
"It's a Bugatti Spaceship.","Black Panther"
"I'm no hero. Never was. I'm just an old killer... hired to do some wet work.","Metal Gear Solid 4: Guns of the Patriots"
"I have a horrible feeling we're already too late.","Doctor Who"
"There's a war going on out there. Blade, myself, a few others, we've tried to keep it from spilling over onto the streets. Sometimes people like yourself get caught in the cross fire.","Blade"
"Martha...","Batman v Superman: Dawn of Justice"
"There is no Satan. No God. Only Humanity. Only ME!","Victor Frankenstein"
"Only one thing worse than a dragon... Americans.","Reign of Fire"
"We just disappointed 10 billion people. Not counting the ex-wives.","Red Planet"
"Jumping! Leaping! High up into the sky! And I knew I was one!","Quatermass and the Pit"
"The Bride of Frankenstein!","Bride of Frankenstein"
"Sometimes favors hurt.","Escape Plan"
"I don't got any answers. I wanna be with Marlene... But I gotta fight. 'Cause if I don't, the planet's gonna die... So I'm gonna keep fightin'!","Final Fantasy VII"
"More Adam, Sir Daddy?","BioShock 2"
"Eyes bright, chins up, smiles on. I'm talking to you, Katniss.","The Hunger Games: Catching Fire"
"I don't know love. I was built to protect not to love, so there is no use for me other than this.","The Fifth Element"
"And you told me, lieutenant, ""the only way you survive down here is because you're a team."" ""The door swings both ways,"" remember?","Predator 2"
"You tell Lord Daecius to eat the corn outta my crap!","Gentlemen Broncos"
"The only thing we know for sure is that he's *not* a vegetarian.","Split Second"
"It's a conjuring trick, that's what it is. I saw a fellow make a peanut disappear once.","The Invisible Man"
"Shit, if the Colombians did all this, then why'd they leave their boss Ramon over there hanging ten and his girlfriend naked on the floor?","Predator 2"
"No, no, no, Houston, don't be anxious. Anxiety is bad for the heart.","Gravity"
"We have a national fucking emergency on our hands! Now, you two will work together. That's a direct order from the Pentagon. You killed one of these fucking alien things before, do it again.","Species II"
"I wouldn't buy that for a dollar.","RoboCop"
"Mi casa nostra es su casa nostra.","Batman: Mask of the Phantasm"
"Maybe the universe will bring us together again...","Hot Tub Time Machine"
"How's it hangin', Harv?","Batman: Arkham City"
"Since middle school, we probably only saw each other... But a distance that takes eight years at the speed of light, is no different than saying, ''forever.''","Hoshi no koe"
"You're a magician, not a wizard.","The Prestige"
"You thought it was me gnawing on the passengers? Nah, I'm a vegetarian.","Flight of the Living Dead"
"And they should do something about that hideous hammock.","Thunderbirds"
"This is gonna be insane!","Teenage Mutant Ninja Turtles: Out of the Shadows"
"If you're interested in Martian blood, you can get all you want right after the plane drops the bomb.","The War of the Worlds"
"Things are going to start popping.","Batman Beyond: Return of the Joker"
"It has been said something as small as the flutter of a butterfly's wing can ultimately cause a typhoon halfway around the world. - Chaos Theory","The Butterfly Effect"
"That's the last time I ever play with matches.","The League of Extraordinary Gentlemen"
"We are not thriving. True, our people live, but our culture is dying. We are like a stone the ocean beats against. With each passing year a little more of us is worn away.","Atlantis: The Lost Empire"
"I was born on the battlefield, raised on the battlefield... Rockets, gunfire, screams... they were my lullabies...","Metal Gear Solid"
"I was so afraid. So alone. I wanted to touch you so many times.","THX 1138"
"Have another little sip of honesty Jack.","Alice"
"Say everything now, now, now, now.","Vanilla Sky"
"This is like... corn fed Iowa beef!","Galaxy Quest"
"There's no way to get hurt in here, just enjoy yourself.","Westworld"
"I want the rebels located and identified if it means searching every household in the system.","The Star Wars Holiday Special"
"If you're not ready to act, give me a break and shut up!","The Running Man"
"You hurt my dog, I'll kick your ass!","Transformers"
"I don't care if they're wanted for assassinating the president. Show me a warrant, or get the hell off my land!","Firestarter"
"Isn't it strange, to create something that hates you?","Ex Machina"
"Yet in the aftermath of Caesar's victory, the surface of the world was ravaged by the vilest war in human history. The great cities of the world split asunder and were flattened.","Battle for the Planet of the Apes"
"You realize, Dr. Angelo, that my intelligence has surpassed yours...","The Lawnmower Man"
"That's a high-temperature fabric adhesive liquid projector, based on simple dry-cleaning technology. You aim that at a guy, and I'll tell you something: his clothes get so tight he can't even breathe.","Mystery Men"
"Beautiful evening; you can almost see the stars...","Repo Man"
"Uh, it's okay to tell them no sometimes, too, you know. Moms need to be tough.","Despicable Me 3"
"We just saved about a billion lives there.","Surrogates"
"I envy you. But such a thing is not meant to last.","The Matrix Reloaded"
"Come on, you couple of single-stomach, micro-cephalic bilobes.","Mystery Science Theater 3000: The Movie"
"Good relations with the Wookiees, I have.","Star Wars: Episode III - Revenge of the Sith"
"I have memories, but they're not real. They're just implants.","Blade Runner 2049"
"Don't ask questions you don't want to know the answer to.","Men in Black 3"
"Take care of our kids.","War of the Worlds"
"And may the Schwartz be with youuuyoyoy - oh what a world, what a world!","Spaceballs"
"Well, at least they haven't tried to bite us.","Planet of the Apes"
"Oh, just great! Perfect! John Glenn goes around the world, he's a senator for life. I went across the fricking universe! I should be governor, minimum! But, no, I'm marooned here on this stupid rock!","Planet 51"
"It's like a message in a bottle and I had to throw that bottle in the water.","Infini"
"I can't believe you like money too. We should hang out.","Idiocracy"
"Mary Lou! Help me!","The Man Who Fell to Earth"
"Hey, McFly! I thought I told you never to come in here.","Back to the Future"
"Guess what? I heated up the hot water bottle so you can sit on it while we drive!","Gentlemen Broncos"
"This is not the way!","The Wolverine"
